0.034559663803591434,0.988452907
1.1851660707044687,0.988446566
2.963375972278552,0.988904634
4.531923913444178,0.988859586
5.892653076270879,0.992571976
7.799662043721188, 1.1479220910454888
9.800329799694278, 1.3192969046500629
11.80192250608621, 1.517199296267262
13.80212778684987, 1.6753103208655231
15.908702365781313, 1.8731572154575913
17.911220022592094, 2.0975871850874155
20.16256866, 2.253750875511483
22.05321266634719, 2.477421019648321
23.942935083127512, 2.674659932908173
26.023035195908772, 2.902405043537393
28.04171121023335, 3.2275592583035353
30.037416596011365, 3.4643897224167803
31.719804825607444, 3.695235544559072
34.557359826003605, 4.096361558594758
35.51903867103485, 4.2635805789257955
37.52433117910218, 4.567593282593495
39.42371686421116,4.845133905
40.161827298453645, 4.937591949141971
41.747192316362984, 5.241826640910194
43.751097398802045, 5.506047977558955
46.07318542532559, 5.862949346176513
48.436981605042945, 6.163914181442843
49.765587497375776, 6.378294721543116
50.29512161216755, 6.510655126480588
51.55999130994526, 6.655890841248453
52.19404482206711,6.77493196
56.20416736299235, 7.369693578483567
58.31397926838976, 7.660386996119822
60.10792060574981, 7.924719326818845
61.896357872230624,8.178825524
64.41783094334059, 8.494673203819074
