2.98339, 0.09200
2.48556, 0.13021
2.00036, 0.18754
1.48928, 0.30218
1.11848, 0.42638
0.86257, 0.54103
0.61917, 0.69389
0.24780, 0.90725
0.12843, 0.96640
-0.00636, 0.99360
