1.887239405376512, 1.0058489160520878
10.106430369243242, 1.3967344324237772
18.713636599565433, 2.1763793541180902
24.57904545618988, 3.052443411887772
38.79622960031089, 4.829537437900534
49.72165083702773, 6.529336194797388
74.02676805556587, 10.744079665535445
89.05997440524368, 11.902007232870197
88.70786997379207, 12.59187846685926
98.87599606597382, 13.95492826041864
99.15678397184078, 14.48393396849914
98.86182199231334, 15.509540659499311
119.3770127404459, 16.72924262789333
119.09482683934459, 17.679392260680363
119.08863855203975, 18.35812361227657
139.14188169656606, 21.058796803126917
139.13125114132072, 22.224756102437418
149.30469251112515, 23.004826246341548
159.07771630002125, 24.756422834118634
158.9566795135511, 25.63139095371408
159.062656346757, 26.408198508141847
179.44176697880388, 28.826997764790622
179.43434103403806, 29.64147538670607
178.99406155219327, 30.591640913846284
199.33651489378326, 32.63759757636725
199.36805210042846, 33.31204562500464
199.321454940519, 34.28937325039046
249.39225602574345, 39.646960482944316
