0.90052, 0.02096
0.97752, 0.03270
0.99995, 0.12288
0.97558, 0.20888
0.95114, 0.27935
0.91732, 0.33807
0.86975, 0.47246
0.76504, 0.58686
0.69936, 0.67868
0.61482, 0.79613
0.50020, 0.97230
0.42504, 1.11324
0.33485, 1.25418
0.27283, 1.39512
0.18635, 1.70049
0.09606, 2.12331
0.06399, 2.55787
0.04695, 2.98069
0.04304, 3.41525
