(title "Velocity Magnitude")
(labels "Position" "Velocity Magnitude")

((xy/key/label "x50_y_profile")
0	0
0.000912277	0.00976981
0.01	0.107249
0.0110947	0.111624
0.022	0.155369
0.0233137	0.156884
0.0364	0.172029
0.0379764	0.173116
0.05368	0.184058
0.0555717	0.184843
0.074416	0.192851
0.076686	0.193445
0.0992992	0.199647
0.102023	0.200067
0.129159	0.204607
0.132428	0.204865
0.164991	0.20781
0.168913	0.207917
0.207989	0.209353
0.212696	0.209181
0.259587	0.208502
0.356522	0.204922
0.762535	0.189745
1.42609	0.164941
1.46337	0.163807
1.50543	0.161932
2.07034	0.134118
2.45555	0.118269
2.73756	0.110608
2.91388	0.105818
3.34992	0.0892493
3.46971	0.0846976
4.37516	0.0602547
5.00086	0.0489355
6.08589	0.0296874
6.78661	0.0240723
7.40902	0.0203102
9.23525	0.00927186
9.32526	0.00881592
9.5024	0.00791862
9.71827	0.00768299
10.3377	0.00689615
11.9965	0.00504664
13.4838	0.00413797
15.2752	0.00376185
17.8667	0.00323324
18.0245	0.00319753
18.5654	0.00307515
18.7304	0.00305658
19.2099	0.00300261
21.9248	0.00271563
22.125	0.00269442
22.2058	0.00268884
22.5367	0.00266598
24.0281	0.00255152
24.3161	0.00252942
26.3058	0.00237543
27.401	0.00232025
28.7241	0.00225069
31.1522	0.00213227
33.3467	0.00205293
33.5416	0.00204623
34.131	0.00202597
34.1564	0.00202515
34.2581	0.00202185
34.4779	0.00201458
35.0213	0.00199794
36.0254	0.00196797
38.2978	0.00189784
39.2559	0.00186827
40.4087	0.00184142
40.6071	0.0018368
43.3365	0.00177265
43.6437	0.00176601
43.7553	0.0017636
44.0029	0.00175961
44.4543	0.00175152
48.1062	0.00168606
48.1707	0.00168481
48.2254	0.00168402
48.2978	0.00168285
49.5102	0.00166328
49.6427	0.00166134
50.468	0.00164925
50.9941	0.00164095
51.7261	0.00162939
52.2487	0.00162259
53.1758	0.00160919
53.9747	0.00159765
55.4476	0.00157628
57.5271	0.00154907
58.0475	0.00154256
60.8721	0.00150964
61.5909	0.00150192
61.6304	0.0015015
63.2223	0.00148494
63.2223	0.00148494
64.7913	0.00146813
65.0406	0.0014656
65.7477	0.00145878
66.7615	0.00144899
68.712	0.0014323
68.9426	0.00143049
70.3094	0.00141972
72.1249	0.0014057
72.821	0.00140011
73.1156	0.00139774
74.3326	0.00138903
74.3391	0.00138899
76.2294	0.0013743
76.314	0.00137364
76.6988	0.00137071
78.9623	0.00135261
80.8711	0.00133899
81.3661	0.00133595
81.5385	0.0013349
83.3939	0.00132357
83.4488	0.00132322
83.6483	0.00132196
86.7545	0.00130416
86.8407	0.00130367
88.6001	0.00129418
89.8164	0.00128708
90.1133	0.00128541
90.2956	0.00128439
92.7337	0.00127072
93.6957	0.00126515
94.6241	0.00126096
95.1826	0.00125837
95.3235	0.00125776
95.6664	0.00125626
97.3385	0.00124923
98.7163	0.00124316
101.416	0.00123181
101.528	0.00123134
103.01	0.0012243
106.105	0.00121128
106.11	0.00121126
107.429	0.00120582
107.469	0.00120565
107.645	0.00120493
109.628	0.00119742
109.665	0.00119728
110.052	0.00119578
111.248	0.00119096
111.829	0.00118862
112.812	0.00118531
113.229	0.0011839
116.06	0.00117449
116.372	0.00117348
116.42	0.00117331
117.047	0.00117106
117.188	0.00117056
117.362	0.00116993
117.719	0.00116881
118.241	0.00116701
119.459	0.00116318
121.505	0.0011566
121.561	0.0011564
121.899	0.0011552
122.425	0.00115367
123.315	0.0011509
124.342	0.00114753
125.966	0.00114242
126.335	0.00114135
127.421	0.00113821
127.946	0.00113667
128.31	0.00113577
131.947	0.00112638
132.297	0.00112543
133.205	0.00112299
133.528	0.00112212
133.981	0.00112114
134.304	0.00112045
135.671	0.00111762
136.449	0.00111612
139.01	0.00111074
140.206	0.00110824
140.755	0.00110702
140.836	0.00110684
140.849	0.00110681
140.933	0.00110664
141.766	0.00110492
142.232	0.00110396
144.952	0.00109832
146.019	0.00109638
146.126	0.00109619
147.707	0.00109326
147.894	0.00109296
148.007	0.00109279
148.617	0.00109176
151.388	0.00108684
151.967	0.00108581
152.554	0.00108474
153.479	0.00108326
156.637	0.00107811
157.721	0.00107637
157.751	0.00107632
158.103	0.00107572
158.978	0.00107454
161.177	0.00107162
161.836	0.00107075
161.948	0.0010706
162.745	0.00106967
163.168	0.00106917
163.175	0.00106916
164.179	0.00106793
164.281	0.0010678
166.248	0.00106571
166.478	0.00106547
167.75	0.00106392
168.567	0.00106311
168.744	0.00106292
169.196	0.00106249
169.434	0.00106227
170.884	0.0010609
171.79	0.00106002
172.555	0.00105927
173.089	0.00105881
173.223	0.00105869
174.783	0.00105736
176.204	0.00105612
176.368	0.00105598
176.827	0.00105558
176.935	0.00105549
177.083	0.00105536
178.909	0.00105383
180	0.00105306
180.585	0.00105265
184.782	0.00105032
184.791	0.00105032
184.798	0.00105031
185.14	0.00105013
185.278	0.00105007
185.329	0.00105005
185.836	0.00104983
188.408	0.00104878
188.671	0.00104868
190.391	0.00104819
192.65	0.00104758
194.377	0.00104732
195.485	0.00104718
195.985	0.00104711
196.905	0.00104696
197.777	0.00104696
197.807	0.00104696
197.856	0.00104697
200	0.00104702
)
